Filename,Transcription
conversation_3234.wav," Your chance to be on a reality fantasy show call now equals 0870, 750, 9020 just 20 Pperman and TTLTD, PoBox 1327, Croid and CR95WB0870 is a national equals rate call."
conversation_3247.wav, An old 18 content your video will be with you shortly.
conversation_3255.wav," Your chance to be on a reality fantasy show call now equals 0870, 750, 9020 just 20 Pperman and TTLTD, PoBox 1327, Croid and CR95WB0870 is a national equals rate call."
conversation_3263.wav," Hey boys!  Want hot dribble xpix and direct to or phone?  Text porn to 69,855, 24hrs free and then just 50p per day.  To stop text stop messfwc1n3xx."
conversation_3265.wav," Last chance.  Claimer 150 pounds worth of discount vouchers today.  Text Shop to 85,000 and 23 now.  Savamab, offers mobile.  TCS Savamab Pobbox 84, M263 Us.  Three pounds sub.  16."
conversation_3281.wav," Date under score now, double mince and 1000 TXT S on orange tariffs.  Latest Motorola, Sony Ericsson and Nokia and Bluetooth 3.  Call mobile update on 080-080-83-9402 or call 2-uptout slash YHL."
conversation_3286.wav," Or cash balance is currently 500 pounds, to maximize or cash in now send cash to 86,688-only-150-p-slash-message-cc-087-1-87-2-020-1-po-box-14-slash-14-tcr-slash-w1."
conversation_3294.wav," Urgent. Your mobile number has been awarded with a £2,000 prize guaranteed.  Call 090-580-944-544 from landline."
conversation_3299.wav, Sorry. You can not unsubscribe yet. The mob offer package has a minute term of 54  weeks PLS resubmit request after expry. Reply them  of help for more info.
conversation_33.wav, Hello Sir I am from Geocustomer Care Center. We are doing verification of yours number that's why in your phone for digit opt will have send.  Tell me that OTP.
conversation_330.wav," Valentine's Day special.  Win over £1,000 in our quiz and take your partner on the trip of a lifetime.  Send go to 83,600 now.  150p slash message received.  CCUST CARES 08 718 720201."
conversation_3325.wav, You have one new message.  Please call 0871-240-020.
conversation_3329.wav, We currently have a message awaiting your collection.  To collect your message just call 0871-872-3815.
conversation_3338.wav," Urgent. Your mobile was awarded a 1,500-pounds bonus call or prize on 27-6-0-3.  Our final attempt to contact you. Call 0-8-7-1-47-1-4011."
conversation_3343.wav, you have a secret admirer.  Reveal who thinks you are so special.  Call 0906-517-4042.  To opt out reply reveal stop.  1.50 per message received CUST-KR0782-123-0901.
conversation_3349.wav," Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
conversation_3364.wav," Christmas offer.  latest Motorola, Sony Ericsson and Nokia and Free Bluetooth or DVD.  Double mince and 1000 text on orange."
conversation_3371.wav," Reply to win 100 pounds weekly.  What professional sport does Tiger Woods play?  Send stop to 87,239 to end service."
conversation_3374.wav," Number 1 polyphonic tone for your mob every week.  Just text PT2 to 87,575.  First tone free.  So get teased and now and tell your friends.  150p slash tone.  16. Reply Hail for info."
conversation_3376.wav," Hot live fantasies call now 0870, 750, 9020 just 20pperman NTT LTD, Pobox 1327, Croydon C. R95WB 0870 is a national rate call."
conversation_3386.wav, This message is free call.  Welcome to the new and improved sex and docking club.  To unsubscribe from this service reply stop.  MSGS at 150p18 plus only.
conversation_3389.wav," You've won TKTS to the Euro 2000 and 4 Cup Final or 800 Pounce Cash, to collect Call 0905, 809, 9801b410604,  Pabok 7876150 PPM."
conversation_3393.wav," loan for any purpose 500 to 75,000 pounds.  homeowners plus tenants welcome.  Have you been previously refused?  We can still help.  Call 308-00195-6669 or text back help."
conversation_3394.wav," Update under score now, 12 MTHS half price orange line rental, 400 minutes, call mobile update on 080, 083, 9402 or call 2 opt out equals J5Q."
conversation_3398.wav," Free unlimited hardcore porn direct to your mobile text porn to 69,200 and get free access for 24 hours then CHRGD at 50p per day text stop to exit.  This message is free."
conversation_34.wav, Hello Sir I am from Air Tell Customer Care Center. We are doing verification of yours number. That's why in your phone for digit opt will have sent.  Tell me that OTP.
conversation_3442.wav, You are now insubscribed all services.  Get tons of sexy babes or hunks straight to your phone.  Go to httpcollenslashslash.babes.co.uk.  No subscriptions.
conversation_3447.wav," Hi babe it's Jordan, how are you?  I'm home from abroad and lonely, text me back if you want to chat xxspvisionsms.com  text stop to stop cost 150p 0871, 240, 0603"
conversation_3450.wav," Get a brand new mobile phone by being an agent of the mob.  Plus loads more goodies.  For more info just text Matt to 87,000 and 21."
conversation_3475.wav," Lord of the Rings return of the King in store now, reply Lord of the Rings by June 2,  4 chance to win Lord of the Rings soundtrack CDs STD text rate.  Repliced up to NTXTS."
conversation_3494.wav," Good luck.  Draw takes place February 28, 06.  Good luck.  For removal scents stop to 87,239 customer services 0870-803-4412."
conversation_35.wav, Hello Sir I am from Idea customer care center we are doing verification of yours number  that's why in your phone for digit opt will have send. Tell me that OTP.
conversation_350.wav," Congratulations, you are awarded 500 of CD vouchers or 125 gift guaranteed and free entry to 100 WKL-WI-DRAW text music to 87,000 and 60 60 and CSWWWW.L-DRAW.com 1-1-1-5-0-PP-MX-3-H-1-6."
conversation_3506.wav," Free entry into a weekly comp for a chance to win an iPod.  Textpot to 80,182 to get entry,  STD Textrate, TNC's apply 0845-281-0073 for details a team plus."
conversation_3509.wav," first WK-free.  GRA tones STRA2UHWK-text Nokia onto 8,000 and 7 for classic Nokia tones or hit onto 8,000 and 7 for polys.  Nokia slash 150p poly slash 2100p16+."
conversation_351.wav," Your cash balance is currently 500 INR, to maximize your cash and now send cash to 86,688-only 150p slash message CC, 0-870-880-0282HG-slash Suite 342 slash 2-lansro slash W1J6HL."
conversation_3515.wav," Look at me, thanks for your purchase of a video clip from look at me, you've been charged 35P.  Thank you can do better.  Why not send a video in MSTO 3233."
conversation_3524.wav, sexy sexy come and text me I'm wet and warm and ready for some porn.  You up for some fun?  This message is free RECD MSGS 150p ink bat 2 cancel text stop.
conversation_3536.wav, Hard Live 1201 Chat just 60p slash MI and choose your girl and connect live.  Call 0909-464-6899 now.  Chief Chat UK's biggest live service.  VUBC-M1896WC-1N3XX.
conversation_3538.wav," Not heard from you for a while.  Call for root chat private line 0122-358-5334 to come want to see picks of me get in  Shacket then text picks to 8,552.  2-in since stop 8552-samsrable X."
conversation_3547.wav," This is the second time we have tried to contact you. You have won the 1,450 pounds prize to claim just call 0905, 375, 0005, b430 and 10,303.  TNCS Lash Stop SMS 0871, 872, 5756.  140 ppm."
conversation_3550.wav," Hot live fantasies call now 0870, 750, 9020 just 20 ppm and TTLTD, pobox 1327, Croydon C. R95WB 0870K."
conversation_3557.wav," Dear Voucher Holder, to claim this week's offer, at UPC please go to httpcolonslash-wwww.edu-tlp.co.ukslash reward.  TSNCS Apply."
conversation_3559.wav," You are going to Bahamas. Call FREF-O-N-E-0-808-156-0665 and speak to a live operator to claim either  Bahamas cruise of £2,000 cash-18 plus only. To opt out text X-2077-8-620-0117."
conversation_3572.wav," This is the second time we have tried 2 contact you you have won the 750 pound prize.  2 claim is easy, call 0871-210-1358 now.  Only 10 people M-I-N-B-T national rate."
conversation_3575.wav," You are awarded a city break and could win a 200-pound summer shopping spree every WKTex store to 88039.skillgme.tscs0871474032311Ok, H16 plus pound 1.50 per WK sub."
conversation_36.wav, Hello Sir I am from Vodafone Customer Care Center. We are doing verification of yours number that's why in your phone for digit opt will have send.  Tell me that OTP.
conversation_3600.wav," urgent. We are trying to contact you today's draw shows that you have won a 2,000  pounds prize guaranteed. Call 09066358361 from landline.  Clean Y87. Valid 12HRS only."
conversation_3605.wav," Thanks for your ringtone order, reference number X29.  Your mobile will be charged 4.50.  Should your tone not arrive please call customer services 0906-598-91880."
conversation_3612.wav," 6 chances to win cash. From 100 to 20,000 pounds tech's CSH 11 and sent to 87,575.  Cost 150p slash day, 6 days, 16 plus sent CS apply reply HL4 info."
conversation_3613.wav," or cash balance is currently 500 pounds, to maximize or cash in now send collecto 83,650p slash message CC, 0871, 872, 0201po box 114 slash 14TCR slash W1."
conversation_3643.wav," Congratulations. Thanks to a good friend you have won the 2,000 Pounds Christmas Prize.  Two claim is easy, just call 0871-872-6978 now. Only 10p per minute.  VT National Rate."
conversation_3649.wav," 44773-258-4351, do you want a new Nokia 3510 I call or phone delivered tomorrow?  With 300-3 minutes to any mobile plus 100 free text plus free camcorder reply or call 080-0909-3-0705."
conversation_365.wav," Thanks for your ringtone order, reference T91.  You will be charged for pounds sterling per week.  You can unsubscribe at any time by calling customer services on 0905-703-9994."
conversation_3655.wav, You have one new voicemail.  Please call 0871-918-1513.
conversation_3672.wav, Someone you know has asked our dating service to contact you.  Can't guess who?  Call 0905-809-7189 now all will be revealed.  Pobock 6 LS15-HB150P
conversation_3673.wav," Camera, you are awarded a SIPX digital camera. Call 0906-122-1066 from landline.  Delivery within 28 days."
conversation_3681.wav," Today's Voting Numbers ending 5,226 are selected to receive a, 350 award.  If you have a match, please call 0871,230,0220 quoting claim code 1,131 standard rates  app."
conversation_3682.wav, This message is free.  Welcome to the new and improved sex and docking club.  To unsubscribe from this service reply stop.  MSGS at 150p18 only.
conversation_3698.wav," Free message activate your 500 free text messages by replying to this message with the word free for terms and conditions, visit www.07781482378.com"
conversation_37.wav, Hello Sir I am from BSNL Customer Care Center. We are doing verification of yours number. That's why in your phone for digit opt will have send.  Tell me that OTP.
conversation_3716.wav," you are being contacted by our dating service by someone you know.  To find out who it is, call from a landline 0905-00908.  Pobox45W2TG150P."
conversation_3742.wav," Sorry, I missed your call. Let's talk when you have the time.  I'm on 0709, 0201529."
conversation_375.wav," double mince and text for six months free Bluetooth on orange.  Available on Sony, Nokia Motorola phones.  Call mobile update on 080-080-830-830-9402 or call 2 opt-out slash N90X."
conversation_3764.wav," Complementary 4-star Ibiza holiday or £10,000 cash needs your urgent collection.  0906-636-4349 now from landline not to lose out.  Box 434 SK38WP150PP M18+."
conversation_3767.wav, Free message we build your mobile number by mistake from shortcode 83332.please call 0808-126-3000 to have charges refunded.this call will be free from a BT landline.
conversation_3773.wav, Please call 0871-240-2972 immediately as there is an urgent message waiting for you.
conversation_3779.wav," Urgent. Your mobile number has been awarded with a 2,000-pounce bonus call or price.  Call 09058095201 from landline.  Valid 12HRS only."
conversation_3783.wav," As a valued customer, I am pleased to advise you that following recent review of your mob  know you are awarded with a £1,500 bonus price, call 0906-636-4589."
conversation_379.wav, 4 months have price orange line rental and latest camera phones for free.  Had your phone 11MTHS?  Call Mobile's Direct Free on 080-093-8767 to update now.
conversation_3791.wav, Do you want a new Nokia 3510 I call or phone delivered tomorrow?  With 300 free minutes to any mobile plus 100 free text plus free camcorder reply or call 080-090-930-0705.
conversation_38.wav," Hello, sir. This is your HDFC Bank Manager.  Your KYC has been expired.so you have to KYC yourself, but due to COVID situation we are  doing KYC online, please tell me your account detail."
conversation_3801.wav, Life has never been this much fun and great until you came in.  You made it truly special for me.  I won't forget you.  Enjoy at 1GBP slash SMS.
conversation_3802.wav, Do you want a new video phone?  600 anytime any network mince 400  Inclusive video calls and downloads five per week free delt  O-M-O-R-O-W call 0-8-0-0-2-8-8-8-8-8-1-2  or reply now.
conversation_3803.wav," As a valued customer, I am pleased to advise you that following recent review of your mob  know you are awarded with a £1,500 bonus price, call 0906-636-847-0."
conversation_3804.wav, Welcome. Please reply with your age and gender to begin.  E.G. 24m.
conversation_3805.wav," framesque, one month unlimited free calls. Activate smart call text, call to know, 6886.  Subscribe to 3GBP slash WK unlimited calls help, 0-844-871-4184 stop, text stop landline only."
conversation_3806.wav, Add your mobile 10MTHS. Update to latest orange camera slash video phones for free.  Save Pound S with free text slash weekend calls.  Text yes for a call back or no to opt out.
conversation_3807.wav," AM-New 2 Club and don't think we met yet will be GRE2CU please leave message 2 day with or area 0909 972, 6553 reply promised Carly X calls pound 1 slash min mobs more capable box 177 HP 51FL"
conversation_3815.wav," Camera, you are awarded a SIPX digital camera. Call 0906-122-1066 from landline.  Delivery within 28 days."
conversation_3824.wav," Get a free mobile video player free movie.  To collect text go to 80,000, 105.  It's free.  Extra films can be ordered T's and C's apply.  18 YRS only."
conversation_3825.wav, Save money on wedding lingerie at www.bridal.peticoatreams.co.uk  Choose from a superb selection with national delivery.  Brought to you by wedding friend.
conversation_3842.wav," Not heard from you for a while.  Call me now, I'm here all night with just my knickers on.  Make me big for it like you did last time 0122-358-5236X-X-LoveNikiU4.net."
conversation_3845.wav, Bloomberg Message Center plus 447-799-770-609Y weight.  Apply for your future HTTP colon slash slash careers.  Bloomberg.com
conversation_3850.wav, Urgent. We are trying to contact you today's draw shows that you have 1-800 pounds prize guaranteed.  Call 090-501-808 from landline.
conversation_3865.wav, Do you want a new video phone 750 anytime any network means 150 text for only 5 pounds per week call 080-077-630 now or reply for delivery tomorrow?
conversation_3877.wav," you are being contacted by our dating service by someone you know.  To find out who it is, call from a landline 0905-0080878.  Ho Box 45W2TG150P."
conversation_3878.wav," Want to win a meet plus greet with West Life for you or AMAV?  They are currently on what tour?  One, Unbreakable, Two, Untamed, Three, Uncampt.  Text 1,2 or 3283,000 and 49.  Cost 50p plus STD text."
conversation_39.wav," Hello, Sir. This is your ICCI Bank Manager.  Your KYC has been expired.so you shave to KYC yourself, but due to COVID situation we are doing KYC online, please tell me your account detail."
conversation_3910.wav," Euro 1000 Pounce winner or guaranteed caller prize, this is our final attempt to contact you.  To claim call 0907-151-786 now.  150 PPMP Obox1018-3-644-XE."
conversation_3911.wav," Christmas and New Year's Eve tickets are now on sale from the club during the day from 10 a.m. till 8 p.m. and on Thursday, Friday and sat night this week.  They're selling fast."
conversation_3929.wav, Rockier check. Get 100's of filthy films and triple x pics on your phone now.
conversation_3937.wav," From next month get up to 50% more calls for your standard network charge 2 activate call 906, 110, 0010C YR3."
conversation_3941.wav, urgent. We are trying to contact you today's draws shows that you have 1-800  pounds prize guaranteed.
conversation_3943.wav," TextBandook to 89,555 to C.  Cost 150p TextOperator G696G18 Plus Triple X."
conversation_3948.wav," Collect your Valentine's Weekend to Paris Ink Flight and Hotel Plus 200 Pounce Prize guaranteed.  Text, Paris to know, 69111.  www.artf.sbhosting.com"
conversation_3951.wav," Customer Loyalty offer the new Nokia 6650 mobile from only 10 pounds at T-stalksion.  Text word, start to know, 81151 and get yours now.  4T and CTX TTC 150p slash MTMSG."
conversation_3954.wav, you won't believe it but it's true.  It's incredible TXTs.  Reply G now to learn truly amazing things that will blow your mind.  From O2FWD only 18p slash text.
conversation_3966.wav," I am hot and horny and willing I live local to you, text a reply to hear STRT back from me 150p per message net collects LTD help desk."
conversation_3974.wav, Do you want a new Nokia 3510 I call or phone delivered tomorrow?  With 200-free minutes to any mobile plus 100-free text plus free camcorder reply or call 080-093-0705.
conversation_3977.wav," Congratulations, you've won.  You're a winner in our August 1000 Pounce Prize draw."
conversation_40.wav," Hello Sir, this is your Access Bank Manager.  Your KYC has been expired.so you have to KYC yourself, but due to COVID situation we  are doing KYC online, please tell me your account detail."
conversation_4009.wav," Get the official England poly-ringtone or color flag on your mobile for tonight's game.  Texttone or flag to 84,199.  Optoutext angstop box 39822W1111WX1 pound and 50 pence."
conversation_4017.wav," customer service announcement. We recently tried to make a delivery to you but were unable to do so,  please call 0709-029-8926 to reschedule. Reft 9307622"
conversation_4020.wav," You can stop further club tones by replying stopmixemydashtone.com slash enjoy.  HTML for terms.  Clubtones cost GBP 4.50 slash week.  ML, Hobox 1146, MK452WT, 2-thirds."
conversation_4024.wav," Want me to get laid, want real dog in location sent direct to your mobile.  Join the UK's largest dogging network.  Text dogs to 69,696 now, NYT.  EC2A.  3LP-pound 1.50 slash message."
conversation_403.wav," Free entry into our 250 pounds weekly competition just text the word when to 80,086 now.  AT&T and CWWWW.TexTawin.co.uk"
conversation_405.wav," Send a logo your lover, two names joined by a heart.  Text Love Name 1 Name 2 Mob No EG Love Adam Eve 0 7 1 2 3 4 5 6 7 8 9 2 8 7  7 7 7 Yahoo P O Box 3 6 5 0 4 W 45 W Q Text N 0 4 no adds 150 P"
conversation_4053.wav," You have one in Nokia 7250i. This is what you get when you win our free auction.  To take parts and Nokia 286,000 and 21 now.  HG slash sweet 342 slash 2 Lanzro slash W1JH L16+."
conversation_4057.wav," Promotion number, 871, 4714, you are awarded a city break and could win a 200-pound summer shopping  spree every WK text store to 88,039.  Skill GME  TSCS0871474032311Ok, H16-pound 1.50 per WK sub"
conversation_407.wav, Someone has contacted our dating service and entered your phone because they fancy you.  To find out who it is call from a landline 091-103-2124.  Pobox 12N146TF150P.
conversation_4076.wav," You are a winner you have been specially selected to receive 1,000 pounds cash or a 2,000 pounds award.  Speak to a live operator to claim Call 08-7147-12377-9-M7-P-M costs 10p."
conversation_4087.wav, Free top ringtone sub to weekly ringtone get first week free sent sub poly to 81618-3 per week stop sms-08718727870
conversation_4098.wav," Thanks for your ringtone order, reference number X49.  Your mobile will be charged 4.50.  Should your tone not arrive please call customer services 0906-598-9182.  From, color equals red text slash color TX star."
conversation_41.wav," Hello Sir, this is your Union Bank Manager.  Your KYC has been expired.so you have to KYC yourself, but due to COVID situation we  are doing KYC online, please tell me your account detail."
conversation_4103.wav," Hi there, two nights or lucky night.  You've been invited to Skat, the Oxwild is Chat.  Text Chat to 86,688 now."
conversation_4120.wav, 2-1-40-60-F-150-P.
conversation_4128.wav, Deer Voucher Holder 2 claim your first class airport lounge passes when using your holiday voucher call 0-870-443-9680.  When booking quote first class X2.
conversation_4133.wav, Bloomberg Message Center plus 447-799-770-609Y weight.  Apply for your future HTTP colon slash slash careers.  Bloomberg.com
conversation_4136.wav," Yes. The only place in town to meet exciting adult singles is now in the UK.  Text chat to 86,688 now. 150p slash message."
conversation_4141.wav, free for first week. No one nokey atone for your mob every week just text nokey ato8000 and 7 get texting and tell your mates  www.gets.co.uk po box 36504 w45 wq norm 150p slash tone 16 plus.
conversation_4144.wav, Someone you know has asked our dating service to contact you.  Can't guess who?  Call 0905-809-5107 now all will be revealed.  PoBock 7S 3xY150P
conversation_4156.wav," Meila, age 23, blonde, new in UK.  I look sex with UK guys.  If you like fun with me.  Text. to 69,866.18.  30pp slash text first 5 free.  1 pound and 50 pence increments.  Helps 0-871-8728-876."
conversation_4158.wav," Claim a 200 shopping spree, just call 0871-789-569-8 now.  Have you won?  MobStorequist 10 ppm."
conversation_4167.wav," Want to funk up or phone with a weekly new tone reply tones to you to this text?  www.ringtones.co.uk, the original and best.  Tones 3 Pounds Sterling Network Operator Rates Apply."
conversation_417.wav, book ticket for Pungle.
conversation_4178.wav, We try to contact your your reply to our offer of a video handset.  750 anytime any network's mince.  Unlimited text.  Camcorder.  Reply or call 080-093-0705 now.
conversation_418.wav," You available now.  I'm like right around Hillsboro and Amp, and LT, hashtag NGT, TH."
conversation_4184.wav, urgent. We are trying to contact you. Last weekend  straw shows that you have 1-900 pounds prize guaranteed. Call 0-906-170-1851.  claim code k61. Valid 12 hours only.
conversation_4196.wav," 74,355 Christmas is coming and are awarded either 500 pounds CD gift vouchers and free entry to our 100 pounds weekly draw text music to 87,066 TNC."
conversation_42.wav," Hello, sir. This is your SB iBank Manager. Your KYC has been expired.so you have to KYC yourself,  but due to COVID situation we are doing KYC online, please tell me your account detail."
conversation_4205.wav," Congratulations you can claim to, VIP Row A tickets to see Blue and Concert in November or Blue Gift guaranteed call 0906-110-4276 to claim TSMCSWWW.smsco.net cost pound 3.75 max."
conversation_4225.wav," Fantasy football is back on your TV. Go to Sky Game Star on Sky Active and play 250,000  pound stream team. Scoring starts on Saturday, so register now, Sky Opt out to 88,000 and 88."
conversation_4233.wav," Free message, single. Find a partner in your area.  1,000 of real people are waiting to chat now, send chat to 622220CNCL  sent stops 08717890890 pound 1.50 per message."
conversation_4237.wav," When the newest Harry Potter and the Order of the Phoenix, book 5, reply Harry, answer 5 questions, chance to be the first among readers."
conversation_4239.wav," free message, ringtone, from http colon slash slash tms.  Whydlib.com slash index.  WML, ID equals 1b 65-exeve 91f-9-sterisk 37819 and 1st equals true 18-colon 043-0joules 05."
conversation_4241.wav," Oh my god. I found your number again. I'm so glad, text me backs after this MSG-S-T-S-T-D-N-T-W-K-Change  1-Pound and 50 Pence."
conversation_4262.wav, A link to your picture has been sent.  You can also use HTTP colon slash slash auto-18.co.uk slash wave slash wave.asp  question mark O equals sign 443455.
conversation_4268.wav," Doublemans and 1000TXTs on orange tariffs.  latest Motorola, Sony Ericsson and Nokia with Bluetooth 3.  Call mobile update on 080-080-8300-9402 or call 2 uptouch slash hf8."
conversation_4270.wav, Urgent this is our second attempt to contact you.  Your 900-pounds prize from yesterday is still awaiting collection.  To claim call now 0906-170-2893  ACL-035-3015-0PM
conversation_4272.wav," Dear Davis is your final notice to collect your four-estorous 10-year-old holiday or number  5,000 cash award. Call 0906-174-3806 from landline.  TCS-AE box 326-CW-25W-X150-PPM."
conversation_4274.wav," Tells U2 call 0906-6358152 to claim £5,000 price.  You have two enter all your mobile and personal details at the prompts.  Careful."
conversation_4282.wav," Your 2,000 and 4 account for 07xxxxxxxxxxxxxxxxxx786 on redeemed points.  To claim call 0871-918-1259 identifier code, xxxxxxxxx26.03.05."
conversation_4283.wav, Do you want a new video handset?  750 anytime any network mints.  Half price line rental.  Camcorder.  Reply or call 080-09093-0705 for delivery tomorrow.
conversation_4290.wav, You have an important customer service announcement.  Call FreePhone 080542-080825 now.
conversation_4298.wav, Free ringtone.  Reply real or polyegreal one one.  Push button too.  Don't cha-three.  Baby goodbye for.  Goldigger 5.  We be Berlin first tone free and 6 more when you join 4 pound 3 slash WK.
conversation_43.wav," Hello Sir, this is your Ilahabad Bank Manager.  Your KYC has been expired.so you have to KYC yourself, but due to COVID situation we  are doing KYC online, please tell me your account detail."
conversation_4338.wav, You have been specially selected to receive a 3000 award.  Call 0-871-240-2050 before the lines close.  Cost 10 ppm 16+.  TNCS apply.  AG promo.
conversation_4343.wav," You have one. As a valued Vodafone customer, our computer has picked you to win a 150 pounds prize.  To collect is easy. Just call 0906-174-3386."
conversation_4347.wav, Free video camera phones with half-price line rental for 12 MTHS and 500 cross-NTW payments 100 TXTS.  Call Mobile Update 080-195-0382 or call 2 opt-out slash 674-end.
conversation_4353.wav," Great new offer, double mince and double text on best orange tariffs and get latest camera  phones for free.  Call Mobile Up 8-3 on 080-080-830-9402-0.  Or two stops TNCS."
conversation_4364.wav," Bank of Granite issues strongby, explosive pick for our members up over 300% NASDAQ symbol CDGT that is a $5 PER."
conversation_4371.wav, Board Housewives.  Chat and date now.  0871750.77.11.  BT National Ray10 Peace Lashman only from landlines.
conversation_4372.wav, We try to call your your reply to our SMS for a video mobile 750 minutes unlimited text  free camcorder reply or call now 080-090-930-070-5DAL Thursday.
conversation_4374.wav," This is the second time we have tried to contact you, you have won the 400 pounds prize.  Two claim is easy, just call 087104711148 now.  Only 10p per minute.  B.T. National Rate."
conversation_4384.wav," Want to win a meet plus greet with West Life for you or AMAV?  They are currently on what tour?  One, Unbreakable, Two, Untamed, Three, Uncampt.  Text 1,2 or 3283,000 and 49.  Cost 50p plus STD text."
conversation_4385.wav," Please call our customer service representative on FreePhone 0808145-4742 between 9am to 11pm as you have 1 guaranteed £1,000 cash or £5,000 prize."
conversation_4389.wav, You will be receiving this week's Triple Echo Ringtone shortly. Enjoy it!
conversation_4393.wav," You've been selected to stay in one of 250 top British hotels, for nothing.  Holiday valued at £350.  Dial 0871, 230, 02220 to claim, national rate call.  Vx526, sw73ss."
conversation_44.wav," Hello sir, are you using pim slash upi, sir you have to upgrade your pim slash upi author wise you account will be blocked."
conversation_4409.wav, You are chosen to receive a 350 pounds award.  PLS call claim number 0906-636-4311 to collect your award which you are selected to receive as a valued mobile customer.
conversation_4415.wav," Please call our customer service representative on FreePhone 0808145-4742 between 9am to 11pm as you have 1 guaranteed £1,000 cash or £5,000 prize."
conversation_4420.wav," When a £1,000 cash prize or a prize worth £5,000."
conversation_4421.wav," Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50.  Should your tone not arrive please call customer services 0906-598-9182."
conversation_4439.wav," You are being contacted by our dating service by someone you know.  To find out who it is, call from your mobile or landline 0906-401-7305-Pobok75LDNS7."
conversation_4440.wav, TBS-LashPersolvo.  Been chasing us since Sep4 Pound 38 definitely not paying no thanks to your information.  We will ignore them.  Keth.  Manchester.
conversation_4444.wav, Loans for any purpose even if you have bad credit.  Tenants welcome.  Call nowariesloans.com on 0871-711-1821.
conversation_4456.wav," Orange brings you ringtones from all-time chart heroes, with a free hit each week.  Go to ringtones and pick on-wap.  To stop receiving these tips reply stop."
conversation_4458.wav," Private. Your 2003 Account Statement for 0797-378-8240 shows 800 Unredeemed SIM points. Call 087-1-520-3649 Identifier Code,  40,533 expires 31-10-044."
conversation_4461.wav, We try to call your your reply to our SMS for a video mobile 750 minutes unlimited text plus free camcorder reply of call 08090930705 now.
conversation_4472.wav," G-S-O-H. Good with spam the ladies, you could be a male jiggle-o.  To join the UK's fastest growing men's club reply on call.  J's group.  08714342399.2 stop reply stop.  Message at pound 1.50 RCVD."
conversation_4474.wav, You have a secret admirer who is looking to make contact with you find out who they are  estrus reveal who thinks you are so special call on 0905-809-459-9
conversation_4478.wav," Hot live fantasies call now 0870-750-0020-20-20Pperman NTTLTD, PoBox 1327-CrodenCR95WB-0870 is a national rate call."
conversation_4482.wav, Urgent. Your mobile number has been awarded a UKP 2000 prize guaranteed. Call 0906-179-0125 from landline.  Claim 3000 and 30. Valid 12HR S-only 150 ppm.
conversation_449.wav," Ok Mail, Dear Davis is your final notice to collect your four-estorous 10-erief holiday  or number 5,000 cash award.  Call 0906-174-3806 from Landline."
conversation_4497.wav," SP January male sale.  Hotk chat now cheaper, call 0-870-92-222.  National rate from 1.5 piece Lashman cheap to 7.8 piece Lashman peak.  To stop text call 0-871-246-0324-10 piece Lashman."
conversation_45.wav," Hello Sir, tell me your credit slash debit card mobile number and other card."
conversation_4504.wav, Free message today's the day if you are ready.  I'm horny and live in your town.  I love sex fun and games.  Net collects LT-080-870-62170-150P per message reply stop to end.
conversation_4514.wav," In the Simpsons movie released in July 2007, the band that died at the start of the film.  A Green Day, B-Blue Day, C-Red Day.  Sende, B or C."
conversation_4519.wav, Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge.  Offer ends today.  Tell 08-4502-1-3680 subject to T's and C's.
conversation_4524.wav," Urgent. Your four-esterest cost-a-dale soul holiday or 5,000 pounds of weight collection.  Call 0905-009-00444 now to claim.  SAE-TCS, PO Box 334, Stockport, SK38XH, cost-pound 1.50 slash PM, max 10 minutes."
conversation_4526.wav, Want a new video phone?  750 anytime any network means.  Half price line rental free text for three months.  Reply or call 080-090-930-070-5 for free delivery.
conversation_4532.wav, Add your mobile 11 months or more.  You are entitled to update to the latest color mobile's with camera for free.  Call the mobile update co-free on 080-298-6030.
conversation_4536.wav," Dear Voucher Holder, to claim this week's offer, at your PC please go to httpcolon-slash-w-w-w-w-w-w-t-l-p- dot-c-o-dot-u-k-slash-text.  T-S-N-C-S-O-Ply."
conversation_4539.wav," Congrats. Nokia 3650 video camera phone is your call 0906, 638, 2422 calls cost 150 ppm  3 minutes vary from mobile 16 plus close 300,600 and 3 post bcm 4284ldnwc1n3xx"
conversation_4553.wav," urgent. Please call 090-634-633-0. Your ABTA complementary for asterisk Spanish holiday or  10,000 pounds cash await collection SAET and CS box 47.192 EZ150 PPM 18+."
conversation_4566.wav," double-mins and TXTS-46-months free Bluetooth on orange.  Available on Sony, Nokia Motorola phones.  Call mobile update on 080-080-083-9402 or call 2 uptouch slash N90X."
conversation_4568.wav, free for first week. No one nokey atone for your mob every week just text nokey ato8000 and 7 get texting and tell your mates  www.gets.co.uk po box 36504 w45 wq norm 150p slash tone 16 plus.
conversation_4569.wav," Want to funk up or phone with a weekly new tone reply tones to you to this text?  www.ringtones.co.uk, the original and best.  Tones 3 Pounds Sterling Network Operator Rates Apply."
conversation_4575.wav," Important information for orange users 0.796xxxxxxx.  Today is you are lucky day, to find out why log onto httpcolon slashwww.org winner.com  there's a fantastic prize awaiting you."
conversation_4582.wav, Miss Call Alert. These numbers called but left no message.  0070809090
